,0,1
55,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
56,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
57,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
58,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
59,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
60,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
61,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
62,https://maoyan.com/films/1218273,"



误杀
9.4


类型:
              剧情／犯罪
            

主演:
              肖央／谭卓／陈冲
            

上映时间:
              2020-07-20
            

"
63,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
64,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
65,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
66,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
67,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
68,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
69,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
70,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
71,https://maoyan.com/films/1218029,"



少年的你
9.4


类型:
              爱情／青春／剧情
            

主演:
              周冬雨／易烊千玺／尹昉
            

上映时间:
              2019-10-25
            

"
72,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
73,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
74,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
75,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
76,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
77,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
78,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
79,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
80,https://maoyan.com/films/342068,"



寻梦环游记
9.6


类型:
              动画／冒险／家庭
            

主演:
              安东尼·冈萨雷斯／本杰明·布拉特／盖尔·加西亚·贝纳尔
            

上映时间:
              2020-07-20
            

"
81,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
82,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
83,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
84,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
85,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
86,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
87,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
88,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
89,https://maoyan.com/films/1286836,"



我是大哥大 电影版


类型:
              喜剧
            

主演:
              贺来贤人／伊藤健太郎／清野菜名
            

上映时间:
              2020-07-17
            

"
90,https://maoyan.com/films/344264,"



战狼2
9.7


类型:
              动作／战争
            

主演:
              吴京／弗兰克·格里罗／吴刚
            

上映时间:
              2020-07-20
            

"
91,https://maoyan.com/films/344264,"



战狼2
9.7


类型:
              动作／战争
            

主演:
              吴京／弗兰克·格里罗／吴刚
            

上映时间:
              2020-07-20
            

"
92,https://maoyan.com/films/344264,"



战狼2
9.7


类型:
              动作／战争
            

主演:
              吴京／弗兰克·格里罗／吴刚
            

上映时间:
              2020-07-20
            

"
